Fighter,Elo,Opponent,Change
Alex Nicholson,1140.19,Devin Clark,247.44
Alex Nicholson,1071.81,Sam Alvey,-68.38
Alex Nicholson,813.05,Jack Hermansson,-258.76
Brad Scott,875.0,Robert Whittaker,-125.0
Brad Scott,1102.79,Michael Kuiper,227.79
Brad Scott,956.23,Claudio Silva,-146.56
Brad Scott,1080.69,Dylan Andrews,124.46
Brad Scott,983.35,Krzysztof Jotko,-97.34
Brad Scott,1139.28,Scott Askham,155.93
Brad Scott,919.2,Jack Hermansson,-220.08
Brad Scott,811.33,Carlo Pedersoli Jr.,-107.87
Hyun Gyu Lim,1251.25,Pascal Krauss,251.25
Hyun Gyu Lim,1099.84,Tarec Saffiedine,-151.41
Hyun Gyu Lim,1273.84,Takenori Sato,174.0
Hyun Gyu Lim,1179.5,Neil Magny,-94.34
Hyun Gyu Lim,918.87,Mike Perry,-260.63
Hyun Gyu Lim,811.07,Daichi Abe,-107.8
Cory McKenna,1150.88,Kay Hansen,150.88
Cory McKenna,965.7,Elise Reed,-185.18
Cory McKenna,1067.51,Miranda Granger,101.81
Cory McKenna,1211.07,Cheyanne Vlismas,143.56
Cory McKenna,945.02,Jaqueline Amorim,-266.05
Cory McKenna,810.54,Julia Polastri,-134.48
Lucio Linhares,887.07,Rousimar Palhares,-112.93
Lucio Linhares,810.5,Yushin Okami,-76.57
Nohelin Hernandez,918.04,Marlon Vera,-81.96
Nohelin Hernandez,810.41,Jack Shore,-107.63
Josh Neer,735.99,Drew Fickett,-264.01
Josh Neer,1023.32,Melvin Guillard,287.33
Josh Neer,1169.66,Joe Stevenson,146.34
Josh Neer,1061.6,Joshua Burkman,-108.06
Josh Neer,931.84,Nick Diaz,-129.76
Josh Neer,1105.09,Din Thomas,173.25
Josh Neer,1047.66,Nate Diaz,-57.43
Josh Neer,1221.04,Mac Danzig,173.38
Josh Neer,1143.09,Kurt Pellegrino,-77.95
Josh Neer,1044.52,Gleison Tibau,-98.57
Josh Neer,1160.58,Keith Wisniewski,116.06
Josh Neer,1400.07,Duane Ludwig,239.49
Josh Neer,1142.29,Mike Pyle,-257.78
Josh Neer,871.45,Justin Edwards,-270.84
Josh Neer,810.27,Court McGee,-61.18
Koji Kitao,810.06,Mark Hall,-189.94
Kevin Aguilar,1173.38,Ricky Glenn,173.38
Kevin Aguilar,1334.5,Enrique Barzola,161.12
Kevin Aguilar,1230.92,Dan Ige,-103.58
Kevin Aguilar,1015.82,Zubaira Tukhugov,-215.1
Kevin Aguilar,917.29,Charles Rosa,-98.53
Kevin Aguilar,809.81,Tucker Lutz,-107.48
Gabriel Silva,916.78,Ray Borg,-83.22
Gabriel Silva,809.41,Kyler Phillips,-107.37
Jordan Griffin,890.57,Dan Ige,-109.43
Jordan Griffin,836.82,Chas Skelly,-53.75
Jordan Griffin,1019.66,TJ Brown,182.84
Jordan Griffin,916.73,Youssef Zalal,-102.93
Jordan Griffin,809.37,Luis Saldana,-107.36
Cristiano Marcello,850.0,Sam Sicilia,-150.0
Cristiano Marcello,1027.35,Reza Madadi,177.35
Cristiano Marcello,896.46,Kazuki Tokudome,-130.89
Cristiano Marcello,809.17,Joe Proctor,-87.29
Joey Gomez,894.01,Rob Font,-105.99
Joey Gomez,808.91,Jose Quinonez,-85.1
Josh Ferguson,875.0,Roland Delorme,-125.0
Josh Ferguson,808.74,Chris Cariaso,-66.26
Rob MacDonald,775.0,Jason Lambert,-225.0
Rob MacDonald,1042.75,Kristian Rothaermel,267.75
Rob MacDonald,808.57,Eric Schafer,-234.18
Simeon Thoresen,1150.0,Besam Yousef,150.0
Simeon Thoresen,964.12,Seth Baczynski,-185.88
Simeon Thoresen,808.55,David Mitchell,-155.57
Ivan Salaverry,1159.44,Andrei Semenov,159.44
Ivan Salaverry,1086.0,Matt Lindland,-73.44
Ivan Salaverry,1324.66,Tony Fryklund,238.66
Ivan Salaverry,1514.84,Joe Riggs,190.18
Ivan Salaverry,1322.2,Nate Marquardt,-192.64
Ivan Salaverry,1042.16,Terry Martin,-280.04
Ivan Salaverry,808.1,Rousimar Palhares,-234.06
Johnny Eduardo,832.25,Raphael Assuncao,-167.75
Johnny Eduardo,952.99,Jeff Curran,120.74
Johnny Eduardo,1228.51,Eddie Wineland,275.52
Johnny Eduardo,1342.87,Manvel Gamburyan,114.36
Johnny Eduardo,1075.15,Matthew Lopez,-267.72
Johnny Eduardo,909.18,Nathaniel Wood,-165.97
Johnny Eduardo,807.54,Alejandro Perez,-101.64
Yuri Vaulin,807.28,Joe Moreira,-192.72
Nate Schroeder,807.25,Ian Freeman,-192.75
Pete Rodriguez,775.0,Jack Della Maddalena,-225.0
Pete Rodriguez,1048.55,Mike Jackson,273.55
Pete Rodriguez,807.02,Themba Gorimbo,-241.53
Yui Chul Nam,1126.0,Kazuki Tokudome,126.0
Yui Chul Nam,931.14,Phillipe Nover,-194.86
Yui Chul Nam,806.41,Mike de la Torre,-124.73
Sean Sharaf,806.06,Junior Tafa,-193.94
Jason Novelli,880.51,David Teymur,-119.49
Jason Novelli,806.05,Marco Polo Reyes,-74.46
Brandon Thatch,1258.36,Justin Edwards,258.36
Brandon Thatch,1469.84,Paulo Thiago,211.48
Brandon Thatch,1377.82,Benson Henderson,-92.02
Brandon Thatch,1175.07,Gunnar Nelson,-202.75
Brandon Thatch,1039.41,Siyar Bahadurzada,-135.66
Brandon Thatch,805.94,Niko Price,-233.47
Sarah Frota,910.67,Livinha Souza,-89.33
Sarah Frota,805.62,Gillian Robertson,-105.05
Kuniyoshi Hironaka,940.89,Jon Fitch,-59.11
Kuniyoshi Hironaka,1039.55,Forrest Petz,98.66
Kuniyoshi Hironaka,948.13,Thiago Alves,-91.42
Kuniyoshi Hironaka,805.17,Jonathan Goulet,-142.96
Jason Brilz,1107.25,Brad Morris,107.25
Jason Brilz,1270.85,Tim Boetsch,163.6
Jason Brilz,1149.0,Eliot Marshall,-121.85
Jason Brilz,1280.49,Eric Schafer,131.49
Jason Brilz,1155.42,Rogerio Nogueira,-125.07
Jason Brilz,976.17,Vladimir Matyushenko,-179.25
Jason Brilz,804.47,Ryan Bader,-171.7
Cesar Arzamendia,775.0,Marco Polo Reyes,-225.0
Cesar Arzamendia,803.92,Damien Brown,28.92
Shamar Bailey,1125.0,Ryan McGillivray,125.0
Shamar Bailey,1023.52,Evan Dunham,-101.48
Shamar Bailey,803.84,Danny Castillo,-219.68
Jeka Saragih,850.0,Anshul Jubli,-150.0
Jeka Saragih,1093.01,Lucas Alexander,243.01
Jeka Saragih,803.36,Westin Wilson,-289.65
Clifford Starks,1125.0,Dustin Jacoby,125.0
Clifford Starks,1035.62,Ed Herman,-89.38
Clifford Starks,802.96,Yoel Romero,-232.66
Renan Barao,1125.0,Cole Escovedo,125.0
Renan Barao,1324.12,Brad Pickett,199.12
Renan Barao,1442.45,Scott Jorgensen,118.33
Renan Barao,1502.24,Urijah Faber,59.79
Renan Barao,1634.67,Michael McDonald,132.43
Renan Barao,1719.63,Eddie Wineland,84.96
Renan Barao,1944.15,Urijah Faber,224.52
Renan Barao,1772.66,TJ Dillashaw,-171.49
Renan Barao,1869.46,Mitch Gagnon,96.8
Renan Barao,1716.73,TJ Dillashaw,-152.73
Renan Barao,1537.22,Jeremy Stephens,-179.51
Renan Barao,1588.33,Phillipe Nover,51.11
Renan Barao,1409.12,Aljamain Sterling,-179.21
Renan Barao,1240.26,Brian Kelleher,-168.86
Renan Barao,1070.34,Andre Ewell,-169.92
Renan Barao,889.12,Luke Sanders,-181.22
Renan Barao,802.87,Douglas Silva de Andrade,-86.25
Yaotzin Meza,823.41,Chad Mendes,-176.59
Yaotzin Meza,929.97,John Albert,106.56
Yaotzin Meza,812.66,Sergio Pettis,-117.31
Yaotzin Meza,974.59,Damian Stasiak,161.93
Yaotzin Meza,886.96,Sam Sicilia,-87.63
Yaotzin Meza,802.8,Arnold Allen,-84.16
Marcus LeVesseur,755.08,Cody McKenzie,-244.92
Marcus LeVesseur,939.88,Carlo Prater,184.8
Marcus LeVesseur,802.73,Abel Trujillo,-137.15
Austin Springer,802.45,Alex Caceres,-197.55
Roger Hollett,945.76,Matt Hamill,-54.24
Roger Hollett,802.44,Fabio Maldonado,-143.32
Carlton Minus,875.0,Matthew Semelsberger,-125.0
Carlton Minus,801.94,Christos Giagos,-73.06
Roosevelt Roberts,1207.64,Darrell Horcher,207.64
Roosevelt Roberts,1292.49,Thomas Gifford,84.85
Roosevelt Roberts,1175.81,Vinc Pichel,-116.68
Roosevelt Roberts,1303.69,Alexander Yakovlev,127.88
Roosevelt Roberts,1430.74,Brok Weaver,127.05
Roosevelt Roberts,1209.6,Jim Miller,-221.14
Roosevelt Roberts,1033.7,Ignacio Bahamondes,-175.9
Roosevelt Roberts,853.77,Mateusz Rebecki,-179.93
Roosevelt Roberts,801.76,Ludovit Klein,-52.01
Rogerio Bontorin,1109.23,Bibulatov Magomed,109.23
Rogerio Bontorin,1293.01,Raulian Paiva,183.78
Rogerio Bontorin,1169.87,Ray Borg,-123.14
Rogerio Bontorin,920.04,Kai Kara-France,-249.83
Rogerio Bontorin,801.36,Brandon Royval,-118.68
Austin Arnett,850.0,Cory Sandhagen,-150.0
Austin Arnett,714.47,Hakeem Dawodu,-135.53
Austin Arnett,891.0,Humberto Bandenay,176.53
Austin Arnett,801.09,Shane Young,-89.91
Jamie Moyle,1073.42,Kailin Curran,73.42
Jamie Moyle,963.14,Viviane Pereira,-110.28
Jamie Moyle,801.08,Emily Whitmire,-162.06
Paul Rodriguez,800.88,Tony DeSouza,-199.12
Bill Mahood,800.88,Forrest Griffin,-199.12
Tristan Connelly,875.0,Pat Sabatini,-125.0
Tristan Connelly,800.46,Darren Elkins,-74.54
Maryna Moroz,1250.88,Joanne Wood,250.88
Maryna Moroz,1113.43,Valerie Letourneau,-137.45
Maryna Moroz,1214.78,Cristina Stanciu,101.35
Maryna Moroz,1298.54,Danielle Taylor,83.76
Maryna Moroz,1118.53,Carla Esparza,-180.01
Maryna Moroz,933.83,Angela Hill,-184.7
Maryna Moroz,1072.94,Sabina Mazo,139.11
Maryna Moroz,1113.11,Mayra Bueno Silva,40.17
Maryna Moroz,1261.41,Mariya Agapova,148.3
Maryna Moroz,1109.74,Jennifer Maia,-151.67
Maryna Moroz,933.06,Karine Silva,-176.68
Maryna Moroz,800.24,Joanne Wood,-132.82
Andre Soukhamthath,862.22,Albert Morales,-137.78
Andre Soukhamthath,789.66,Alejandro Perez,-72.56
Andre Soukhamthath,999.42,Luke Sanders,209.76
Andre Soukhamthath,895.37,Sean O'Malley,-104.05
Andre Soukhamthath,1042.3,Jonathan Martinez,146.93
Andre Soukhamthath,945.78,Montel Jackson,-96.52
Andre Soukhamthath,800.2,Sumudaerji,-145.58
Ian Entwistle,775.0,Dan Hooker,-225.0
Ian Entwistle,1042.75,Anthony Birchak,267.75
Ian Entwistle,800.17,Alejandro Perez,-242.58
Joao Zeferino,904.53,Rafael Natal,-95.47
Joao Zeferino,799.64,Elias Silverio,-104.89
Matthew Semelsberger,1125.0,Carlton Minus,125.0
Matthew Semelsberger,1315.65,Jason Witt,190.65
Matthew Semelsberger,1203.01,Khaos Williams,-112.64
Matthew Semelsberger,1388.58,Martin Sano,185.57
Matthew Semelsberger,1453.05,AJ Fletcher,64.47
Matthew Semelsberger,1375.66,Alex Morono,-77.39
Matthew Semelsberger,1537.88,Jake Matthews,162.22
Matthew Semelsberger,1422.41,Jeremiah Wells,-115.47
Matthew Semelsberger,1246.74,Uros Medic,-175.67
Matthew Semelsberger,1063.58,Preston Parsons,-183.16
Matthew Semelsberger,799.4,Charles Radtke,-264.18
Claudio Ribeiro,871.63,Abdul Razak Alhassan,-128.37
Claudio Ribeiro,1030.07,Joseph Holmes,158.44
Claudio Ribeiro,902.46,Roman Kopylov,-127.61
Claudio Ribeiro,799.4,Christian Leroy Duncan,-103.06
Paul Bradley,859.14,Rafael Natal,-140.86
Paul Bradley,799.28,Mike Pierce,-59.86
Milana Dudieva,1099.12,Elizabeth Phillips,99.12
Milana Dudieva,900.16,Julianna Pena,-198.96
Milana Dudieva,798.51,Marion Reneau,-101.65
Ben Sosoli,797.88,Marcos Rogerio de Lima,-202.12
Derrick Noble,797.1,Thiago Alves,-202.9
Clay Collard,921.68,Max Holloway,-78.32
Clay Collard,1074.49,Alex White,152.81
Clay Collard,960.32,Gabriel Benitez,-114.17
Clay Collard,796.6,Tiago dos Santos e Silva,-163.72
Michael McBride,916.26,Nik Lentz,-83.74
Michael McBride,796.49,Scott Holtzman,-119.77
Enrique Marin,875.0,Erick Montano,-125.0
Enrique Marin,796.35,Sage Northcutt,-78.65
Stewart Nicoll,796.14,Jesus Aguilar,-203.86
Allen Crowder,800.88,Justin Willis,-199.12
Allen Crowder,989.7,Greg Hardy,188.82
Allen Crowder,796.03,Jairzinho Rozenstruik,-193.67
Jon Olav Einemo,850.0,Dave Herman,-150.0
Jon Olav Einemo,796.0,Mike Russow,-54.0
Dong Hyun Ma,838.75,Dominique Steele,-161.25
Dong Hyun Ma,899.1,Marco Polo Reyes,60.35
Dong Hyun Ma,1007.73,Brendan O'Reilly,108.63
Dong Hyun Ma,1172.17,Takanori Gomi,164.44
Dong Hyun Ma,1232.73,Damien Brown,60.56
Dong Hyun Ma,1003.37,Devonte Smith,-229.36
Dong Hyun Ma,899.95,Scott Holtzman,-103.42
Dong Hyun Ma,795.97,Omar Morales,-103.98
Jesse Bongfeldt,980.09,Rafael Natal,-19.91
Jesse Bongfeldt,795.79,Chris Weidman,-184.3
Talita Bernardo,873.7,Marion Reneau,-126.3
Talita Bernardo,720.0,Irene Aldana,-153.7
Talita Bernardo,899.55,Sarah Moras,179.55
Talita Bernardo,795.65,Viviane Araujo,-103.9
Cynthia Calvillo,1204.34,Amanda Cooper,204.34
Cynthia Calvillo,1289.7,Pearl Gonzalez,85.36
Cynthia Calvillo,1359.42,Joanne Wood,69.72
Cynthia Calvillo,1194.5,Carla Esparza,-164.92
Cynthia Calvillo,1427.22,Poliana Botelho,232.72
Cynthia Calvillo,1495.07,Cortney Casey,67.85
Cynthia Calvillo,1443.09,Marina Rodriguez,-51.98
Cynthia Calvillo,1513.02,Jessica Eye,69.93
Cynthia Calvillo,1334.83,Katlyn Cerminara,-178.19
Cynthia Calvillo,1157.45,Jessica Andrade,-177.38
Cynthia Calvillo,994.42,Andrea Lee,-163.03
Cynthia Calvillo,886.17,Nina Nunes,-108.25
Cynthia Calvillo,794.73,Loopy Godinez,-91.44
Marcelo Aguiar,793.78,Matt Hughes,-206.22
Josh Fremd,882.44,Anthony Hernandez,-117.56
Josh Fremd,699.75,Tresean Gore,-182.69
Josh Fremd,902.13,Sedriques Dumas,202.38
Josh Fremd,963.99,Jamie Pickett,61.86
Josh Fremd,866.42,Roman Kopylov,-97.57
Josh Fremd,793.25,Andre Petroski,-73.17
Hernani Perpetuo,909.72,Jordan Mein,-90.28
Hernani Perpetuo,793.19,Tim Means,-116.53
Dan Argueta,915.62,Damon Jackson,-84.38
Dan Argueta,1058.49,Nick Aguirre,142.87
Dan Argueta,895.98,Jean Matsumoto,-162.51
Dan Argueta,792.79,Cody Haddon,-103.19
KJ Noons,945.33,Donald Cerrone,-54.67
KJ Noons,1216.3,Sam Stout,270.97
KJ Noons,940.49,Alex Oliveira,-275.81
KJ Noons,792.44,Joshua Burkman,-148.05
Sean Spencer,880.38,Rafael Natal,-119.62
Sean Spencer,1004.22,Yuri Villefort,123.84
Sean Spencer,1128.31,Drew Dober,124.09
Sean Spencer,1023.66,Alex Garcia,-104.65
Sean Spencer,1110.88,Paulo Thiago,87.22
Sean Spencer,1013.46,Cathal Pendred,-97.42
Sean Spencer,922.95,Mike Pyle,-90.51
Sean Spencer,792.02,Yancy Medeiros,-130.93
Luis Pajuelo,792.01,Fernando Padilla,-207.99
Bruno Souza,905.51,Melsik Baghdasaryan,-94.49
Bruno Souza,791.93,Luis Saldana,-113.58
Shanna Young,916.5,Macy Chiasson,-83.5
Shanna Young,763.31,Stephanie Egger,-153.19
Shanna Young,877.69,Gina Mazany,114.38
Shanna Young,791.86,Miranda Maverick,-85.83
Carlos Hernandez,1125.0,Victor Altamirano,125.0
Carlos Hernandez,882.55,Allan Nascimento,-242.45
Carlos Hernandez,977.23,Denys Bondar,94.68
Carlos Hernandez,894.69,Tatsuro Taira,-82.54
Carlos Hernandez,791.75,Rei Tsuruya,-102.94
Chris Wilson,948.85,Jon Fitch,-51.15
Chris Wilson,1084.81,Steve Bruno,135.96
Chris Wilson,941.86,John Howard,-142.95
Chris Wilson,791.7,Mike Pyle,-150.16
Ryan Roberts,791.42,Marcus Aurelio,-208.58
Mark Weir,1183.04,Eugene Jackson,183.04
Mark Weir,1020.63,Phillip Miller,-162.41
Mark Weir,791.18,David Loiseau,-229.45
Andre Winner,875.0,Ross Pearson,-125.0
Andre Winner,1132.36,Rolando Delgado,257.36
Andre Winner,1235.07,Rafaello Oliveira,102.71
Andre Winner,1110.49,Nik Lentz,-124.58
Andre Winner,920.21,Dennis Siver,-190.28
Andre Winner,791.04,Anthony Njokuani,-129.17
Tucker Lutz,1107.48,Kevin Aguilar,107.48
Tucker Lutz,1025.33,Pat Sabatini,-82.15
Tucker Lutz,876.12,Daniel Pineda,-149.21
Tucker Lutz,790.77,Melsik Baghdasaryan,-85.35
Josh Clopton,875.0,Steven Siler,-125.0
Josh Clopton,790.68,Rani Yahya,-84.32
Reza Nasri,790.56,Brian Johnston,-209.44
Thomas Gifford,915.15,Roosevelt Roberts,-84.85
Thomas Gifford,790.31,Mike Davis,-124.84
Chris Fishgold,812.12,Calvin Kattar,-187.88
Chris Fishgold,958.7,Daniel Teymur,146.58
Chris Fishgold,871.01,Makwan Amirkhani,-87.69
Chris Fishgold,790.3,Jared Gordon,-80.71
Domingo Pilarte,849.12,Felipe Colares,-150.88
Domingo Pilarte,790.23,Brian Kelleher,-58.89
Ivana Petrovic,838.13,Luana Carolina,-161.87
Ivana Petrovic,903.2,Liang Na,65.07
Ivana Petrovic,789.91,Jamey-Lyn Horth,-113.29
DaMarques Johnson,775.0,James Wilks,-225.0
DaMarques Johnson,1030.1,Edgar Garcia,255.1
DaMarques Johnson,1183.1,Brad Blackburn,153.0
DaMarques Johnson,1051.7,Matthew Riddle,-131.4
DaMarques Johnson,1242.49,Mike Guymon,190.79
DaMarques Johnson,1086.12,Amir Sadollah,-156.37
DaMarques Johnson,1279.3,Clay Harvison,193.18
DaMarques Johnson,1099.02,John Maguire,-180.28
DaMarques Johnson,1018.85,Mike Swick,-80.17
DaMarques Johnson,789.78,Gunnar Nelson,-229.07
Marcin Prachnio,838.78,Sam Alvey,-161.22
Marcin Prachnio,610.29,Magomed Ankalaev,-228.49
Marcin Prachnio,434.95,Mike Rodriguez,-175.34
Marcin Prachnio,627.23,Khalil Rountree Jr.,192.28
Marcin Prachnio,796.11,Ike Villanueva,168.88
Marcin Prachnio,648.24,Philipe Lins,-147.87
Marcin Prachnio,833.45,William Knight,185.21
Marcin Prachnio,755.89,Vitor Petrino,-77.56
Marcin Prachnio,929.24,Devin Clark,173.35
Marcin Prachnio,789.54,Modestas Bukauskas,-139.7
Kelly Dullanty,788.86,Matt Serra,-211.14
Fernando Bruno,875.0,Glaico Franca Moreira,-125.0
Fernando Bruno,788.63,Gray Maynard,-86.37
Anthony Christodoulou,890.67,Mairbek Taisumov,-109.33
Anthony Christodoulou,788.52,Scott Holtzman,-102.15
Rafael Cerqueira,788.47,Ibo Aslan,-211.53
Ericka Almeida,880.58,Juliana Lima,-119.42
Ericka Almeida,788.23,Aisling Daly,-92.35
Kevin Burns,1189.42,Roan Carneiro,189.42
Kevin Burns,1312.79,Anthony Johnson,123.37
Kevin Burns,1140.98,Anthony Johnson,-171.81
Kevin Burns,1011.46,Chris Lytle,-129.52
Kevin Burns,788.1,TJ Grant,-223.36
Daron Cruickshank,1125.0,Chris Tickle,125.0
Daron Cruickshank,1254.04,Henry Martinez,129.04
Daron Cruickshank,1085.06,John Makdessi,-168.98
Daron Cruickshank,1235.89,Yves Edwards,150.83
Daron Cruickshank,1041.58,Adriano Martins,-194.31
Daron Cruickshank,1139.11,Mike Rio,97.53
Daron Cruickshank,1391.26,Erik Koch,252.15
Daron Cruickshank,1240.32,Jorge Masvidal,-150.94
Daron Cruickshank,1319.05,Anthony Njokuani,78.73
Daron Cruickshank,1153.19,Beneil Dariush,-165.86
Daron Cruickshank,891.34,James Krause,-261.85
Daron Cruickshank,788.09,Paul Felder,-103.25
Wagner Silva,850.0,Ricardo Abreu,-150.0
Wagner Silva,787.58,Colby Covington,-62.42
David Mitchell,875.0,TJ Waldburger,-125.0
David Mitchell,813.78,Paulo Thiago,-61.22
David Mitchell,969.35,Simeon Thoresen,155.57
David Mitchell,889.03,Mike Pierce,-80.32
David Mitchell,787.2,Yan Cabral,-101.83
Alex White,1184.38,Estevan Payan,184.38
Alex White,1056.98,Lucas Martins,-127.4
Alex White,904.17,Clay Collard,-152.81
Alex White,1022.89,Artem Lobov,118.72
Alex White,876.42,Anthony Rocco Martin,-146.47
Alex White,1020.26,Mitch Clarke,143.84
Alex White,953.6,James Krause,-66.66
Alex White,781.89,Jim Miller,-171.71
Alex White,934.02,Dan Moret,152.13
Alex White,786.83,Rafael Fiziev,-147.19
Kyle Prepolec,905.47,Nordine Taleb,-94.53
Kyle Prepolec,786.58,Austin Hubbard,-118.89
Marcelo Rojo,919.39,Kyler Phillips,-80.61
Marcelo Rojo,786.49,Francis Marshall,-132.9
Rongzhu,817.88,Kazula Vargas,-182.12
Rongzhu,978.95,Brandon Jenkins,161.07
Rongzhu,878.75,Ignacio Bahamondes,-100.2
Rongzhu,785.76,Chris Padilla,-92.99
Dylan Budka,850.0,Cesar Almeida,-150.0
Dylan Budka,785.25,Andre Petroski,-64.75
Karlos Vemola,911.3,Jon Madsen,-88.7
Karlos Vemola,1094.4,Seth Petruzelli,183.1
Karlos Vemola,949.51,Ronny Markes,-144.89
Karlos Vemola,1064.59,Mike Massenzio,115.08
Karlos Vemola,951.37,Francis Carmont,-113.22
Karlos Vemola,785.14,Caio Magalhaes,-166.23
James Te Huna,1106.58,Igor Pokrajac,106.58
James Te Huna,897.22,Alexander Gustafsson,-209.36
James Te Huna,1118.99,Ricardo Romero,221.77
James Te Huna,1323.13,Aaron Rosa,204.14
James Te Huna,1378.1,Joey Beltran,54.97
James Te Huna,1443.38,Ryan Jimmo,65.28
James Te Huna,1239.05,Glover Teixeira,-204.33
James Te Huna,1269.31,Mauricio Rua,30.26
James Te Huna,1055.81,Nate Marquardt,-213.5
James Te Huna,784.8,Steve Bosse,-271.01
Eddie Gordon,1225.0,Dhiego Lima,225.0
Eddie Gordon,1059.06,Josh Samman,-165.94
Eddie Gordon,886.82,Chris Dempsey,-172.24
Eddie Gordon,784.78,Antonio Carlos Junior,-102.04
David Bielkheden,844.52,Diego Sanchez,-155.48
David Bielkheden,1013.77,Jess Liaudin,169.25
David Bielkheden,784.57,Mark Bocek,-229.2
Omar Morales,1103.98,Dong Hyun Ma,103.98
Omar Morales,1240.34,Gabriel Benitez,136.36
Omar Morales,1128.33,Giga Chikadze,-112.01
Omar Morales,1210.15,Shane Young,81.82
Omar Morales,1052.78,Jonathan Pearce,-157.37
Omar Morales,885.16,Uros Medic,-167.62
Omar Morales,784.09,Chris Duncan,-101.07
Hugo Duarte,783.95,David Abbott,-216.05
Branden Lee Hinkle,1225.0,Sean Gannon,225.0
Branden Lee Hinkle,949.84,Jeff Monson,-275.16
Branden Lee Hinkle,783.28,Jason Lambert,-166.56
TJ O'Brien,867.34,Paul Kelly,-132.66
TJ O'Brien,783.16,Cole Miller,-84.18
Ovince Saint Preux,1125.0,Gian Villante,125.0
Ovince Saint Preux,1362.89,Cody Donovan,237.89
Ovince Saint Preux,1537.72,Nikita Krylov,174.83
Ovince Saint Preux,1645.71,Ryan Jimmo,107.99
Ovince Saint Preux,1544.93,Ryan Bader,-100.78
Ovince Saint Preux,1718.89,Mauricio Rua,173.96
Ovince Saint Preux,1877.75,Patrick Cummins,158.86
Ovince Saint Preux,1728.68,Glover Teixeira,-149.07
Ovince Saint Preux,1780.17,Rafael Cavalcante,51.49
Ovince Saint Preux,1748.94,Jon Jones,-31.23
Ovince Saint Preux,1537.98,Jimi Manuwa,-210.96
Ovince Saint Preux,1344.47,Volkan Oezdemir,-193.51
Ovince Saint Preux,1481.82,Marcos Rogerio de Lima,137.35
Ovince Saint Preux,1736.71,Yushin Okami,254.89
Ovince Saint Preux,1793.74,Corey Anderson,57.03
Ovince Saint Preux,1527.85,Ilir Latifi,-265.89
Ovince Saint Preux,1740.77,Tyson Pedro,212.92
Ovince Saint Preux,1579.46,Dominick Reyes,-161.31
Ovince Saint Preux,1380.55,Nikita Krylov,-198.91
Ovince Saint Preux,1552.3,Michal Oleksiejczuk,171.75
Ovince Saint Preux,1392.63,Ben Rothwell,-159.67
Ovince Saint Preux,1507.49,Alonzo Menifield,114.86
Ovince Saint Preux,1295.26,Jamahal Hill,-212.23
Ovince Saint Preux,1103.36,Tanner Boser,-191.9
Ovince Saint Preux,1256.67,Mauricio Rua,153.31
Ovince Saint Preux,968.81,Philipe Lins,-287.86
Ovince Saint Preux,783.02,Ryan Spann,-185.79
Mark Hominick,1221.55,Yves Edwards,221.55
Mark Hominick,1304.3,Jorge Gurgel,82.75
Mark Hominick,1467.95,George Roop,163.65
Mark Hominick,1297.45,Jose Aldo,-170.5
Mark Hominick,1042.83,Chan Sung Jung,-254.62
Mark Hominick,876.23,Eddie Yagin,-166.6
Mark Hominick,782.72,Pablo Garza,-93.51
Ron Stallings,814.64,Uriah Hall,-185.36
Ron Stallings,961.27,Justin Jones,146.63
Ron Stallings,782.08,Joe Riggs,-179.19
Luiz Cane,726.68,James Irvin,-273.32
Luiz Cane,1021.28,Jason Lambert,294.6
Luiz Cane,1195.35,Rameau Thierry Sokoudjou,174.07
Luiz Cane,1326.73,Steve Cantwell,131.38
Luiz Cane,1046.57,Rogerio Nogueira,-280.16
Luiz Cane,811.58,Cyrille Diabate,-234.99
Luiz Cane,1100.8,Eliot Marshall,289.22
Luiz Cane,854.63,Stanislav Nedkov,-246.17
Luiz Cane,781.85,Chris Camozzi,-72.78
Jonathan Wilson,1219.35,Chris Dempsey,219.35
Jonathan Wilson,1027.43,Henrique da Silva,-191.92
Jonathan Wilson,882.07,Ion Cutelaba,-145.36
Jonathan Wilson,781.59,Oskar Piechota,-100.48
Dwight Grant,893.27,Zak Ottow,-106.73
Dwight Grant,1130.05,Carlo Pedersoli Jr.,236.78
Dwight Grant,1298.22,Alan Jouban,168.17
Dwight Grant,1066.81,Daniel Rodriguez,-231.41
Dwight Grant,1164.44,Stefan Sekulic,97.63
Dwight Grant,1106.65,Francisco Trinaldo,-57.79
Dwight Grant,947.92,Sergey Khandozhko,-158.73
Dwight Grant,781.59,Dustin Stoltzfus,-166.33
Ashkan Mokhtarian,889.03,John Moraga,-110.97
Ashkan Mokhtarian,781.48,Ryan Benoit,-107.55
Zhang Tiequan,1192.02,Jason Reinhardt,192.02
Zhang Tiequan,1040.13,Darren Elkins,-151.89
Zhang Tiequan,881.51,Issei Tamura,-158.62
Zhang Tiequan,781.14,Jon Tuck,-100.37
Jorge Lopez,849.12,Justin Edwards,-150.88
Jorge Lopez,780.62,Amir Sadollah,-68.5
Jesse Sanders,780.58,Brock Larson,-219.42
Pete Williams,1224.71,Mark Coleman,224.71
Pete Williams,1058.48,Tsuyoshi Kohsaka,-166.23
Pete Williams,1270.97,Jason Godsey,212.49
Pete Williams,1447.02,Travis Fulton,176.05
Pete Williams,1283.44,Kevin Randleman,-163.58
Pete Williams,1082.98,Semmy Schilt,-200.46
